,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
1-Aug-23,4.5075,5.7829,4.9533,3.163,5.1662,3.0261,3.4165,3.3887,57.7955,0.019,0.1088,2.798,0.2153,5.4797,122.7165,1.5721,3.4252,0.1459
2-Aug-23,4.5255,5.784,4.9767,3.1628,5.1836,2.9936,3.4084,3.388,58.0591,0.0191,0.1091,2.775,0.2161,5.4953,123.2066,1.5766,3.4384,0.1465
3-Aug-23,4.56,5.7969,4.9884,3.1809,5.1966,2.9797,3.4162,3.3978,58.4334,0.0192,0.1099,2.7734,0.2178,5.5116,124.1458,1.5781,3.4509,0.1476
4-Aug-23,4.5485,5.7882,4.9833,3.1867,5.2042,2.9888,3.4098,3.3943,58.2544,0.0191,0.1097,2.7714,0.2172,5.4963,123.8395,1.5742,3.4363,0.147
7-Aug-23,4.545,5.7985,5.004,3.2099,5.2014,2.9913,3.3994,3.395,58.189,0.0191,0.1096,2.7761,0.2171,5.4961,123.7375,1.5933,3.4289,0.1476
8-Aug-23,4.5675,5.8345,5.0204,3.1937,5.2287,2.9999,3.4153,3.4029,58.5026,0.0192,0.1102,2.788,0.2182,5.5178,124.3568,1.6004,3.4503,0.1478
9-Aug-23,4.588,5.8453,5.0271,3.2009,5.241,2.9953,3.4161,3.4022,58.714,0.0193,0.1107,2.7757,0.2191,5.5357,124.9183,1.5949,3.4619,0.1485
10-Aug-23,4.5725,5.8135,5.0165,3.1794,5.212,2.9863,3.4076,3.3955,58.4752,0.0193,0.1103,2.7691,0.2184,5.5197,124.4929,1.5921,3.4507,0.148
11-Aug-23,4.579,5.8066,5.0314,3.1617,5.2236,2.9862,3.408,3.3935,58.5599,0.0193,0.1104,2.7547,0.2187,5.5407,124.6699,1.5927,3.4598,0.1482
14-Aug-23,4.6025,5.8369,5.0338,3.1747,5.245,2.9813,3.4221,3.3978,58.8747,0.0194,0.111,2.7486,0.2198,5.552,125.3097,1.6164,3.472,0.1487
15-Aug-23,4.6285,5.8706,5.0488,3.1825,5.271,3.0025,3.4386,3.4132,59.1815,0.0194,0.1116,2.7637,0.2211,5.5641,126.0176,1.6067,3.4872,0.1498
16-Aug-23,4.6425,5.8941,5.0617,3.1889,5.2822,2.9902,3.4397,3.4157,59.337,0.0194,0.1119,2.7576,0.2217,5.5772,126.3988,1.5945,3.498,0.1502
17-Aug-23,4.643,5.9059,5.0469,3.1716,5.2731,2.9715,3.4276,3.4111,59.287,0.0194,0.1119,2.7473,0.2218,5.5797,126.4124,1.5673,3.4983,0.1503
18-Aug-23,4.6385,5.9159,5.0516,3.187,5.2836,2.9756,3.4264,3.4183,59.2586,0.0194,0.1118,2.7518,0.2215,5.5791,126.2864,1.5645,3.4864,0.1501
21-Aug-23,4.6475,5.9235,5.0562,3.2011,5.2714,2.979,3.4315,3.4255,59.3372,0.0195,0.1119,2.7525,0.222,5.5881,126.5383,1.5642,3.4951,0.1503
22-Aug-23,4.649,5.9335,5.0679,3.1796,5.2932,2.9805,3.4318,3.4263,59.3079,0.0195,0.1119,2.7564,0.222,5.5936,126.5757,1.561,3.496,0.1505
23-Aug-23,4.658,5.932,5.0525,3.1977,5.289,2.9965,3.4381,3.4323,59.4258,0.0195,0.1121,2.7713,0.2225,5.6075,126.8139,1.5553,3.51,0.1507
24-Aug-23,4.6435,5.9065,5.0475,3.2069,5.2942,3.0076,3.4342,3.434,59.2317,0.0194,0.1117,2.7722,0.2218,5.627,126.426,1.5492,3.5097,0.1503
25-Aug-23,4.655,5.8606,5.0251,3.1874,5.2569,2.9866,3.4272,3.4312,59.3527,0.0194,0.1118,2.7567,0.2223,5.6344,126.7391,1.5364,3.5232,0.1506
28-Aug-23,4.644,5.8487,5.0169,3.1696,5.2525,2.9824,3.4156,3.4274,59.2018,0.0193,0.1115,2.7467,0.2218,5.6179,126.4327,1.5322,3.5117,0.1508
29-Aug-23,4.6535,5.8702,5.0369,3.1774,5.2683,2.9901,3.4207,3.4342,59.3101,0.0193,0.1117,2.7477,0.2223,5.6308,126.6914,1.5325,3.5196,0.1506
30-Aug-23,4.6375,5.8625,5.041,3.1782,5.2783,3.0044,3.419,3.4346,59.1005,0.0192,0.1113,2.7684,0.2215,5.6144,126.2626,1.5243,3.5044,0.1498
1-Sep-23,4.6335,5.8674,5.0218,3.1831,5.2439,2.9997,3.4294,3.4283,59.0925,0.0192,0.1111,2.7625,0.2213,5.6021,126.1469,1.5118,3.4979,0.15
4-Sep-23,4.65,5.8569,5.0122,3.1813,5.2531,3.0046,3.4208,3.4347,59.2647,0.0193,0.1115,2.7644,0.2221,5.6229,126.5961,1.5184,3.5134,0.1502
5-Sep-23,4.657,5.8818,5.0263,3.1784,5.2648,3.0042,3.4239,3.4365,59.4229,0.0193,0.1116,2.7649,0.2224,5.6294,126.7867,1.5197,3.5172,0.1507
6-Sep-23,4.675,5.8704,5.0111,3.1636,5.254,2.9759,3.4258,3.4323,59.6168,0.0194,0.1122,2.7447,0.2233,5.6274,127.2802,1.5185,3.5185,0.1512
7-Sep-23,4.6775,5.845,5.0152,3.1655,5.245,2.9828,3.428,3.4274,59.6418,0.0194,0.1123,2.7443,0.2234,5.6213,127.3448,1.5211,3.5164,0.1514
8-Sep-23,4.6745,5.8392,5.0083,3.1818,5.2446,2.9833,3.4169,3.4272,59.6469,0.0194,0.1124,2.7535,0.2233,5.6214,127.2631,1.5255,3.5108,0.1513
11-Sep-23,4.6725,5.8346,5.0057,3.1795,5.2391,2.9874,3.4281,3.4257,59.5925,0.0194,0.1126,2.7577,0.2232,5.6274,127.219,1.5202,3.5206,0.151
12-Sep-23,4.673,5.8441,5.0207,3.1857,5.2411,3.0008,3.44,3.4329,59.6533,0.0194,0.113,2.761,0.2232,5.6362,127.2223,1.5528,3.5174,0.1511
13-Sep-23,4.673,5.8387,5.0279,3.1723,5.2426,3.0012,3.4479,3.4334,59.7066,0.0194,0.1133,2.7613,0.2232,5.6387,127.2326,1.5594,3.5219,0.1512
14-Sep-23,4.6775,5.848,5.0236,3.1801,5.2427,3.0151,3.4564,3.4411,59.7477,0.0194,0.1134,2.7766,0.2234,5.6413,127.3517,1.5609,3.5226,0.1514
15-Sep-23,4.6855,5.8154,4.9863,3.1776,5.2323,3.0186,3.4671,3.4345,59.8564,0.0193,0.1137,2.7705,0.2238,5.6431,127.566,1.5715,3.5268,0.1514
18-Sep-23,4.6815,5.8051,4.9961,3.1693,5.2205,3.0154,3.4629,3.4353,59.8202,0.0193,0.1134,2.7691,0.2236,5.6345,127.4571,1.5767,3.5171,0.1513
19-Sep-23,4.6915,5.8093,5.0145,3.1776,5.2299,3.0197,3.4796,3.4405,60.0262,0.0192,0.1134,2.7762,0.2241,5.6377,127.7294,1.5839,3.5212,0.1518
20-Sep-23,4.695,5.8173,5.0173,3.1778,5.2303,3.0316,3.4917,3.4402,60.0295,0.0193,0.1136,2.7893,0.2242,5.6389,127.8247,1.5929,3.524,0.1519
21-Sep-23,4.6915,5.7771,4.9878,3.1613,5.2102,3.0138,3.4796,3.4303,59.9718,0.0193,0.1138,2.7736,0.2241,5.6575,127.7294,1.5958,3.5294,0.1518
22-Sep-23,4.689,5.7611,4.9971,3.1765,5.1812,3.0064,3.4794,3.4303,59.9789,0.0193,0.1136,2.7787,0.224,5.6576,127.6613,1.6006,3.5269,0.1517
25-Sep-23,4.6855,5.739,4.9924,3.1587,5.1654,3.0193,3.4772,3.4317,59.9403,0.0192,0.1135,2.793,0.2238,5.6469,127.566,1.6256,3.531,0.1515
26-Sep-23,4.687,5.7205,4.9607,3.1479,5.1353,3.0081,3.4822,3.4288,59.9656,0.0192,0.1135,2.7958,0.2239,5.6378,127.6069,1.6126,3.523,0.1516
27-Sep-23,4.704,5.7116,4.9674,3.1563,5.1334,3.0063,3.4789,3.434,60.15,0.0193,0.1139,2.7961,0.2247,5.6489,128.0697,1.6427,3.5322,0.1521
29-Sep-23,4.695,5.7288,4.9603,3.1429,5.1306,3.0161,3.4769,3.437,59.9598,0.0192,0.1136,2.801,0.2242,5.6454,127.8247,1.626,3.5273,0.1519
2-Oct-23,4.7005,5.7292,4.9656,3.1405,5.131,3.0222,3.4625,3.4372,60.0239,0.0193,0.1137,2.8161,0.2245,5.6609,127.9709,1.6279,3.5377,0.1521
3-Oct-23,4.7245,5.7103,4.948,3.1523,5.1437,3.0062,3.4533,3.439,60.308,0.0194,0.1141,2.8054,0.2257,5.6762,128.6243,1.6362,3.5557,0.1528
4-Oct-23,4.7225,5.705,4.9454,3.1653,5.1276,2.9806,3.4465,3.4384,60.2944,0.0194,0.1141,2.7967,0.2256,5.6755,128.5734,1.652,3.5472,0.1527
5-Oct-23,4.726,5.7421,4.9722,3.1815,5.165,2.9982,3.4396,3.4489,60.3622,0.0193,0.1141,2.8035,0.2257,5.6765,128.6687,1.66,3.5483,0.1534
6-Oct-23,4.723,5.7533,4.979,3.1774,5.1719,3.0076,3.4451,3.4516,60.3177,0.0194,0.1141,2.8173,0.2256,5.6756,128.587,1.6639,3.5455,0.1533
9-Oct-23,4.7175,5.766,4.9883,3.1639,5.1955,3.0098,3.4586,3.4544,60.229,0.0193,0.1139,2.8237,0.2253,5.6752,128.4338,1.6911,3.5417,0.1527
10-Oct-23,4.727,5.7894,4.9979,3.1827,5.2209,3.0336,3.4812,3.4647,60.3735,0.0194,0.1141,2.8501,0.2258,5.6784,128.6959,1.6783,3.548,0.153
11-Oct-23,4.722,5.8074,5.0105,3.1782,5.222,3.0405,3.4769,3.4661,60.3894,0.0193,0.1139,2.8559,0.2255,5.6743,128.5563,1.6636,3.545,0.1528
12-Oct-23,4.7225,5.8151,5.0162,3.1666,5.2402,3.0307,3.4756,3.4657,60.3734,0.0193,0.114,2.8425,0.2256,5.6785,128.5734,1.6896,3.5478,0.1527
13-Oct-23,4.7305,5.7655,4.9855,3.1588,5.2138,2.9904,3.4575,3.4578,60.4687,0.0194,0.1142,2.8038,0.2259,5.6823,128.7912,1.6925,3.5516,0.1531
16-Oct-23,4.736,5.7526,4.9813,3.1679,5.2485,2.9856,3.4691,3.4566,60.5336,0.0194,0.1144,2.7966,0.2262,5.6867,128.9409,1.7289,3.5548,0.1533
17-Oct-23,4.7315,5.7769,4.9943,3.1648,5.2555,3.0062,3.4753,3.4587,60.5314,0.0193,0.1143,2.7949,0.226,5.6876,128.8184,1.71,3.5508,0.153
18-Oct-23,4.745,5.7711,5.0131,3.1681,5.2675,3.0147,3.4742,3.4651,60.6502,0.0194,0.1146,2.7929,0.2266,5.6998,129.186,1.7161,3.5618,0.1536
19-Oct-23,4.763,5.7832,5.02,3.1805,5.2987,3.009,3.4723,3.4682,60.8492,0.0194,0.115,2.7854,0.2275,5.7198,129.676,1.7036,3.5753,0.154
20-Oct-23,4.78,5.796,5.0556,3.1898,5.3563,3.0183,3.483,3.4802,61.1089,0.0195,0.1153,2.7877,0.2283,5.7483,130.1353,1.716,3.5886,0.1547
23-Oct-23,4.7775,5.8109,5.0579,3.188,5.347,3.0156,3.4846,3.4797,61.0492,0.0195,0.1152,2.7817,0.2282,5.745,130.0708,1.7355,3.592,0.1546
24-Oct-23,4.7865,5.8663,5.1086,3.1978,5.3727,3.0361,3.4972,3.5026,61.1697,0.0195,0.1154,2.802,0.2286,5.7633,130.3194,1.7185,3.5958,0.1549
25-Oct-23,4.7885,5.8257,5.0725,3.1948,5.3623,3.0608,3.4857,3.5027,61.2074,0.0195,0.1153,2.8058,0.2287,5.7682,130.3738,1.7132,3.5973,0.1548
26-Oct-23,4.7875,5.7883,5.0556,3.1873,5.3366,3.0063,3.4666,3.488,61.1974,0.0195,0.1153,2.7684,0.2287,5.7572,130.343,1.708,3.5971,0.1549
27-Oct-23,4.7798,5.7966,5.0465,3.1786,5.315,3.028,3.4573,3.4895,61.1163,0.0194,0.1152,2.7837,0.2283,5.7414,130.1285,1.7051,3.5891,0.1547
30-Oct-23,4.7705,5.7773,5.0388,3.1845,5.2824,3.0269,3.4422,3.4822,60.9898,0.0194,0.115,2.775,0.2278,5.7283,129.8802,1.7019,3.5815,0.1544
31-Oct-23,4.7575,5.7849,5.0487,3.1841,5.275,3.0298,3.4387,3.4857,60.8337,0.0194,0.1147,2.7774,0.2272,5.714,129.5263,1.6919,3.5714,0.154
1-Nov-23,4.7725,5.7933,5.0462,3.153,5.2434,3.0196,3.4377,3.4832,60.9892,0.0194,0.1152,2.7681,0.2279,5.7312,129.9347,1.6939,3.5827,0.1543
2-Nov-23,4.755,5.798,5.0413,3.1627,5.2556,3.0591,3.4382,3.4834,60.7862,0.0193,0.1148,2.8016,0.2271,5.7139,129.4582,1.6847,3.5683,0.1539
3-Nov-23,4.7505,5.7906,5.0441,3.1587,5.2448,3.0522,3.4532,3.481,60.705,0.0193,0.1148,2.7971,0.2269,5.7066,129.3322,1.6786,3.5666,0.1537
6-Nov-23,4.6785,5.7864,5.0175,3.1287,5.2044,3.048,3.4243,3.4585,59.8025,0.0191,0.1134,2.8029,0.2235,5.6266,127.3754,1.6445,3.5107,0.1514
7-Nov-23,4.654,5.7421,4.9858,3.1017,5.1763,3.0177,3.3971,3.4429,59.5008,0.0191,0.1124,2.771,0.2223,5.5922,126.7084,1.633,3.4953,0.1506
8-Nov-23,4.665,5.7314,4.9869,3.0984,5.1787,2.9973,3.3871,3.4429,59.6612,0.0192,0.1126,2.7659,0.2228,5.6053,127.0062,1.629,3.5017,0.1515
9-Nov-23,4.693,5.7628,5.0229,3.1093,5.2168,3.0052,3.4015,3.4591,60.0493,0.0192,0.1134,2.7733,0.2241,5.6381,127.7702,1.6352,3.5221,0.1519
10-Nov-23,4.725,5.7744,5.0411,3.1224,5.2314,3.0044,3.4219,3.4736,60.5203,0.0194,0.1143,2.7844,0.2257,5.6725,128.6414,1.6653,3.5458,0.1529
14-Nov-23,4.7065,5.7768,5.036,3.1022,5.219,3.0023,3.4098,3.4621,60.2679,0.0193,0.114,2.7677,0.2248,5.6552,128.1395,1.6371,3.5297,0.1523
15-Nov-23,4.6565,5.8132,5.0616,3.0917,5.2329,3.023,3.3977,3.4503,59.6563,0.0191,0.1128,2.7958,0.2224,5.6091,126.7765,1.6197,3.4922,0.1507
16-Nov-23,4.6895,5.8239,5.0909,3.1008,5.2851,3.0472,3.4267,3.4733,60.0637,0.0193,0.1135,2.817,0.224,5.6378,127.6784,1.6263,3.525,0.1516
17-Nov-23,4.6855,5.8189,5.0852,3.1117,5.2729,3.0303,3.4076,3.4787,60.0894,0.0193,0.1134,2.7947,0.2238,5.6295,127.5695,1.6249,3.5182,0.1515
20-Nov-23,4.6825,5.8302,5.1046,3.1257,5.2865,3.0483,3.4122,3.4832,60.0571,0.0193,0.1133,2.8093,0.2236,5.6233,127.4878,1.6246,3.5143,0.1515
21-Nov-23,4.649,5.8166,5.089,3.1398,5.2596,3.0532,3.3885,3.4771,59.658,0.0192,0.1127,2.8101,0.222,5.5796,126.5757,1.6123,3.4863,0.1503
22-Nov-23,4.664,5.8515,5.0929,3.1464,5.2802,3.0598,3.4044,3.4854,59.8336,0.0193,0.1131,2.8245,0.2228,5.5982,126.9807,1.6175,3.4969,0.1509
23-Nov-23,4.685,5.8541,5.1029,3.1387,5.3016,3.0677,3.4231,3.4929,60.0822,0.0193,0.1135,2.8251,0.2238,5.6233,127.5559,1.6439,3.5141,0.1516
24-Nov-23,4.68,5.8697,5.1045,3.1305,5.295,3.0741,3.4177,3.4932,60.0112,0.0193,0.1134,2.8337,0.2235,5.616,127.4267,1.6597,3.5094,0.1515
27-Nov-23,4.679,5.893,5.1137,3.1297,5.3008,3.0778,3.4309,3.4915,60.0661,0.0193,0.1134,2.8434,0.2235,5.614,127.3995,1.6389,3.5076,0.1514
28-Nov-23,4.6728,5.9043,5.1204,3.1542,5.3105,3.0906,3.4341,3.4982,59.9855,0.0193,0.1132,2.8522,0.2232,5.6072,127.2224,1.6367,3.5029,0.1512
29-Nov-23,4.644,5.9058,5.1112,3.1634,5.299,3.0915,3.426,3.4934,59.5809,0.0192,0.1124,2.8565,0.2218,5.572,126.4534,1.6252,3.4828,0.1502
30-Nov-23,4.6545,5.9128,5.112,3.1668,5.3362,3.0843,3.4265,3.495,59.6276,0.0192,0.1128,2.8721,0.2223,5.5847,126.7393,1.6289,3.491,0.1504
1-Dec-23,4.6695,5.9036,5.0907,3.1601,5.3421,3.0884,3.4484,3.4945,59.7746,0.0192,0.1131,2.8825,0.223,5.6041,127.1477,1.6341,3.4993,0.1511
4-Dec-23,4.66,5.9079,5.0664,3.1808,5.3582,3.1124,3.4516,3.4948,59.64,0.0192,0.1129,2.8953,0.2226,5.5966,126.8891,1.633,3.4967,0.1508
5-Dec-23,4.6673,5.9003,5.0607,3.1742,5.3548,3.0888,3.4466,3.4907,59.7236,0.0192,0.1132,2.8797,0.2229,5.5975,127.0899,1.6392,3.499,0.1509
6-Dec-23,4.6745,5.8901,5.0461,3.1751,5.3429,3.073,3.4426,3.4884,59.7911,0.0193,0.1133,2.8729,0.2233,5.6085,127.2839,1.6418,3.5036,0.1518
7-Dec-23,4.673,5.8695,5.0324,3.1766,5.3424,3.0622,3.4377,3.4825,59.8355,0.0192,0.1132,2.8692,0.2232,5.6059,127.243,1.6444,3.5048,0.151
8-Dec-23,4.667,5.8774,5.0385,3.2587,5.3343,3.0816,3.4352,3.4908,59.7418,0.0192,0.1131,2.8781,0.2229,5.5993,127.0797,1.6424,3.4993,0.151
11-Dec-23,4.6775,5.8719,5.0386,3.2182,5.3208,3.0743,3.443,3.4864,59.8785,0.0193,0.1134,2.864,0.2234,5.6057,127.3725,1.6467,3.5057,0.1514
12-Dec-23,4.6775,5.8761,5.0353,3.2083,5.3278,3.0736,3.4469,3.4824,59.9242,0.0193,0.1135,2.8661,0.2234,5.6116,127.369,1.647,3.5055,0.1513
13-Dec-23,4.684,5.8822,5.0559,3.2187,5.3501,3.0727,3.4467,3.4908,59.9855,0.0193,0.1137,2.8722,0.2237,5.6168,127.5426,1.6493,3.5105,0.1515
14-Dec-23,4.6645,5.8941,5.081,3.2797,5.3637,3.1234,3.4562,3.5023,59.7507,0.0192,0.1132,2.8995,0.2228,5.5959,127.0081,1.6432,3.4953,0.151
15-Dec-23,4.672,5.9587,5.1313,3.2847,5.3862,3.1307,3.4838,3.5166,59.8495,0.0193,0.1133,2.8976,0.2231,5.608,127.2054,1.648,3.504,0.1511
18-Dec-23,4.67,5.9227,5.0908,3.2865,5.3654,3.1329,3.4907,3.5059,59.858,0.0192,0.113,2.9061,0.223,5.6257,127.1544,1.6473,3.5163,0.151
19-Dec-23,4.7,5.9476,5.1329,3.2974,5.4197,3.1556,3.5093,3.5287,60.2985,0.0193,0.1141,2.9232,0.2245,5.654,127.9713,1.6612,3.5364,0.1521
20-Dec-23,4.66,5.9296,5.1134,3.2396,5.4142,3.1469,3.4925,3.5063,59.7543,0.0191,0.1132,2.9186,0.2226,5.6068,126.8787,1.6474,3.5013,0.1507
21-Dec-23,4.657,5.889,5.0994,3.2481,5.4,3.1411,3.4879,3.4994,59.6657,0.0191,0.1131,2.9153,0.2224,5.5989,126.797,1.6452,3.4994,0.1507
22-Dec-23,4.635,5.882,5.1008,3.2594,5.4122,3.1481,3.4894,3.4943,59.355,0.0191,0.1127,2.9163,0.2214,5.5695,126.2015,1.6375,3.4784,0.15
26-Dec-23,4.6185,5.8664,5.0891,3.2462,5.3932,3.1429,3.4832,3.4874,59.1316,0.019,0.1122,2.9159,0.2206,5.5532,125.7556,1.6324,3.4718,0.1492
27-Dec-23,4.635,5.8962,5.1157,3.2477,5.4268,3.1611,3.5092,3.5014,59.3402,0.019,0.1129,2.9312,0.2214,5.5715,126.2014,1.6407,3.482,0.15
28-Dec-23,4.6135,5.9067,5.1277,3.2582,5.4802,3.1644,3.4948,3.4976,59.0615,0.0189,0.1124,2.9328,0.2203,5.5402,125.6126,1.6338,3.4594,0.1498
29-Dec-23,4.5995,5.8593,5.0949,3.2477,5.4577,3.1428,3.477,3.4862,58.8506,0.019,0.1123,2.9161,0.2197,5.53,125.2315,1.6303,3.4565,0.1487
2-Jan-24,4.593,5.8451,5.0698,3.2539,5.451,3.1297,3.4675,3.4795,58.7757,0.0189,0.112,2.8998,0.2194,5.5202,125.0545,1.6338,3.4485,0.1486
3-Jan-24,4.6225,5.8389,5.0616,3.2563,5.444,3.1267,3.4696,3.4855,59.1563,0.019,0.1129,2.8914,0.2208,5.5506,125.8594,1.6398,3.4674,0.1495
4-Jan-24,4.6415,5.8805,5.0699,3.2397,5.4606,3.1237,3.4766,3.4931,59.4569,0.019,0.1133,2.8968,0.2217,5.5707,126.3767,1.6472,3.4833,0.1501
5-Jan-24,4.6455,5.8958,5.0873,3.2081,5.4675,3.1157,3.479,3.4946,59.4765,0.0191,0.1132,2.8972,0.2219,5.5813,126.4856,1.6479,3.4883,0.1508
8-Jan-24,4.6515,5.9183,5.0929,3.2169,5.4691,3.1272,3.4828,3.4995,59.5571,0.0191,0.1135,2.909,0.2222,5.5953,126.649,1.6524,3.4961,0.151
9-Jan-24,4.6455,5.9258,5.0891,3.2275,5.4795,3.1227,3.4803,3.4977,59.4887,0.0191,0.113,2.9048,0.2219,5.5949,126.4856,1.6512,3.4921,0.1503
10-Jan-24,4.6525,5.9143,5.0856,3.2189,5.4575,3.1116,3.4751,3.495,59.5166,0.0191,0.1133,2.9008,0.2222,5.5974,126.671,1.6544,3.4984,0.1506
11-Jan-24,4.6395,5.9154,5.0932,3.1889,5.4573,3.1131,3.4693,3.4863,59.3499,0.019,0.1131,2.8939,0.2216,5.5892,126.3171,1.649,3.4919,0.1501
12-Jan-24,4.6435,5.9295,5.0965,3.1966,5.4488,3.1095,3.4697,3.4902,59.4041,0.019,0.1133,2.8971,0.2218,5.5909,126.426,1.6535,3.4953,0.1503
15-Jan-24,4.65,5.9234,5.0936,3.2055,5.4501,3.1104,3.4695,3.4914,59.4629,0.019,0.1136,2.897,0.2221,5.613,126.603,1.6581,3.5045,0.1505
16-Jan-24,4.6875,5.9494,5.1192,3.214,5.4671,3.1062,3.4846,3.5082,59.9233,0.0191,0.1145,2.8908,0.2239,5.6533,127.624,1.6726,3.5347,0.1515
17-Jan-24,4.704,5.9461,5.1168,3.1927,5.4606,3.0985,3.4873,3.5046,60.1177,0.0192,0.1148,2.8876,0.2247,5.6622,128.0662,1.6766,3.539,0.1522
18-Jan-24,4.7175,5.983,5.1392,3.1872,5.4607,3.0914,3.496,3.5117,60.3288,0.0192,0.1152,2.8885,0.2253,5.6739,128.4373,1.6862,3.5462,0.1527
19-Jan-24,4.7165,5.9944,5.132,3.1865,5.4325,3.1058,3.4976,3.5118,60.3129,0.0192,0.1154,2.8874,0.2253,5.6721,128.41,1.7074,3.5461,0.1526
22-Jan-24,4.715,5.9925,5.1398,3.1839,5.4317,3.1161,3.5115,3.5204,60.3061,0.0192,0.1154,2.891,0.2252,5.674,128.3692,1.706,3.5475,0.1526
23-Jan-24,4.7365,6.0222,5.1547,3.1976,5.4511,3.1176,3.515,3.5306,60.5861,0.0193,0.1159,2.8807,0.2262,5.7004,128.9545,1.694,3.5637,0.1533
24-Jan-24,4.728,6.0017,5.1327,3.1919,5.4357,3.1115,3.5122,3.5264,60.4461,0.0192,0.1156,2.8838,0.2258,5.6845,128.7231,1.6901,3.5536,0.153
26-Jan-24,4.737,6.0174,5.1354,3.21,5.4611,3.1181,3.5149,3.5331,60.5898,0.0192,0.1157,2.8919,0.2262,5.6997,128.9717,1.6939,3.5619,0.1533
29-Jan-24,4.733,6.0093,5.1329,3.1936,5.478,3.1148,3.5174,3.5268,60.5638,0.0192,0.1156,2.8852,0.2261,5.6934,128.8592,1.6926,3.5589,0.153
30-Jan-24,4.7275,6.0127,5.1246,3.2089,5.4894,3.1298,3.5268,3.5308,60.5124,0.0193,0.1155,2.9034,0.2258,5.6862,128.713,1.6948,3.554,0.153
31-Jan-24,4.7265,5.9996,5.1249,3.2043,5.4845,3.1126,3.5267,3.529,60.4644,0.0194,0.1154,2.8988,0.2257,5.6866,128.6858,1.6902,3.5544,0.1528
2-Feb-24,4.7285,6.0267,5.1413,3.23,5.5159,3.1109,3.5347,3.5369,60.4695,0.0194,0.1154,2.9059,0.2258,5.7012,128.7367,1.6913,3.562,0.153
5-Feb-24,4.7595,6.0015,5.1276,3.2008,5.4839,3.0903,3.5308,3.5395,60.8449,0.0195,0.1162,2.8805,0.2273,5.7335,129.5807,1.7183,3.5873,0.154
6-Feb-24,4.758,5.9665,5.112,3.202,5.4646,3.0848,3.5149,3.533,60.8218,0.0195,0.1162,2.8812,0.2273,5.73,129.5434,1.7178,3.5803,0.154
7-Feb-24,4.7625,6.0005,5.124,3.2211,5.476,3.1094,3.5308,3.5447,60.8934,0.0195,0.1163,2.9032,0.2275,5.7342,129.6624,1.7044,3.5837,0.1541
8-Feb-24,4.7625,6.0162,5.133,3.2167,5.4525,3.1075,3.5379,3.546,60.905,0.0195,0.1164,2.9118,0.2275,5.7392,129.6624,1.7047,3.5874,0.1541
9-Feb-24,4.7835,6.0341,5.1537,3.2021,5.4731,3.1035,3.5533,3.549,61.1572,0.0196,0.1169,2.9244,0.2285,5.7662,130.2341,1.7122,3.6038,0.1548
13-Feb-24,4.7635,6.0139,5.132,3.1904,5.439,3.1094,3.5414,3.541,60.9272,0.0195,0.1165,2.9186,0.2275,5.7404,129.6932,1.7043,3.5867,0.1542
14-Feb-24,4.784,6.0231,5.1227,3.1755,5.3922,3.0869,3.5261,3.5407,61.18,0.0196,0.1171,2.8967,0.2285,5.7595,130.2513,1.7128,3.6021,0.1548
15-Feb-24,4.7825,6.0118,5.1335,3.1823,5.4024,3.1022,3.532,3.5485,61.1725,0.0196,0.117,2.9125,0.2284,5.7592,130.2105,1.7111,3.5998,0.1548
16-Feb-24,4.779,6.0146,5.1446,3.1825,5.4267,3.1121,3.5455,3.5493,61.1043,0.0195,0.1169,2.9128,0.2283,5.7571,130.1152,1.7098,3.5966,0.1547
19-Feb-24,4.778,6.0306,5.154,3.1865,5.4311,3.1277,3.5475,3.5531,61.09,0.0195,0.1168,2.9332,0.2282,5.7554,130.0915,1.7266,3.5971,0.1546
20-Feb-24,4.79,6.0299,5.1588,3.1877,5.4253,3.1279,3.5483,3.557,61.2418,0.0195,0.1171,2.9396,0.2288,5.7693,130.4164,1.7138,3.6061,0.155
21-Feb-24,4.802,6.062,5.1914,3.2009,5.4463,3.1477,3.551,3.5725,61.4023,0.0196,0.1175,2.9628,0.2294,5.7927,130.7396,1.7165,3.6173,0.1552
22-Feb-24,4.792,6.0597,5.1897,3.1863,5.4557,3.1433,3.5537,3.5677,61.2792,0.0195,0.1172,2.9696,0.2289,5.777,130.4656,1.7145,3.6095,0.1551
23-Feb-24,4.7775,6.0471,5.1702,3.1756,5.4259,3.1326,3.5409,3.5577,61.075,0.0194,0.1169,2.9578,0.2282,5.766,130.0708,1.7079,3.6043,0.1546
26-Feb-24,4.7755,6.0467,5.1657,3.1757,5.415,3.1294,3.533,3.5517,61.033,0.0194,0.1169,2.9439,0.2281,5.7622,130.0163,1.7232,3.5984,0.1543
27-Feb-24,4.779,6.0595,5.1852,3.1752,5.4291,3.1233,3.5379,3.555,61.0926,0.0194,0.117,2.9443,0.2283,5.7672,130.1152,1.7097,3.6033,0.1545
28-Feb-24,4.7595,6.0365,5.1617,3.163,5.4131,3.1165,3.518,3.5425,60.8192,0.0193,0.1166,2.939,0.2273,5.7379,129.5807,1.7029,3.5881,0.154
29-Feb-24,4.7655,6.0336,5.1639,3.1651,5.4227,3.0961,3.5084,3.5408,60.8819,0.0193,0.1167,2.9027,0.2276,5.7483,129.7476,1.705,3.5916,0.154
